ID	Desc	Persist	Group	Level	Category	Category1	Category2	Category3	Capability	Stack	ErrProc	Precond	SpecialStack	Sync	Save	Delay	Plus	Send	Death	Offline	DelayAdd	Icon	ReplaceRes	OnceRes	HeadRes	BodyRes	BottomRes	OnlySoundRes	SoundRes	ie1	ie2	ie3	ie4	ie5	pe1	pe2	pe3	pe4	pe5
3726	提升灵、力、体、术各2点	-1	13032	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							722	712	702	732						
3727	提升灵、力、体、术各3点	-1	13033	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							723	713	703	733						
3728	使你增加20点命中	-1	13034	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							754									
3729	使你增加20点闪避	-1	13035	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							746									
3730	略微提升人物移动速度	-1	13036	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							811									
3731	套装：护甲+10	-1	13037	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							780									
3732	套装：护甲+20	-1	13038	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							786									
3733	套装：护甲+30	-1	13039	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							788									
3734	套装：护甲+40	-1	13040	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							789									
3735	套装：护甲+50	-1	13041	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							790									
3736	套装：护甲+2	-1	13042	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							775									
3737	套装：护甲+4	-1	13043	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							776									
3738	套装：护甲+6	-1	13044	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							778									
3739	套装：护甲+8	-1	13045	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							779									
3740	套装：护甲+10	-1	13046	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							780									
3741	套装：护甲+12	-1	13047	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							781									
3742	套装：护甲+5	-1	13048	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							777									
3743	套装：护甲+10	-1	13049	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							780									
3744	套装：护甲+15	-1	13050	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							783									
3745	套装：护甲+20	-1	13051	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							786									
3746	套装：护甲+25	-1	13052	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							787									
3747	套装：护甲+30	-1	13053	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							788									
3748	套装：生命上限+50	-1	13054	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							866									
3749	套装：生命上限+75	-1	13055	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							868									
3750	套装：生命上限+100	-1	13056	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							869									
3751	套装：生命上限+125	-1	13057	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							870									
3752	套装：生命上限+150	-1	13058	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							871									
3753	套装：生命上限+10	-1	13059	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							860									
3754	套装：生命上限+15	-1	13060	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							861									
3755	套装：生命上限+20	-1	13061	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							862									
3756	套装：生命上限+25	-1	13062	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							863									
3757	套装：生命上限+30	-1	13063	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							864									
3758	套装：生命上限+15	-1	13064	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							861									
3759	套装：生命上限+30	-1	13065	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							864									
3760	套装：生命上限+45	-1	13066	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							865									
3761	套装：生命上限+60	-1	13067	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							867									
3762	套装：生命上限+75	-1	13068	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							868									
3763	套装：使你的物理会心一击率+2%	-1	13069	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							742									
3764	套装：使你的物理会心一击率+3%	-1	13070	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							743									
3765	套装：使你的物理会心一击率+4%	-1	13071	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							744									
3766	套装：使你的物理会心一击率+5%	-1	13072	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							745									
3767	套装：使你的咒法会心一击率+2%	-1	13073	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							750									
3768	套装：使你的咒法会心一击率+3%	-1	13074	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							751									
3769	套装：使你的咒法会心一击率+4%	-1	13075	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							752									
3770	套装：使你的咒法会心一击率+5%	-1	13076	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							753									
3771	套装：使你的物理会心一击率和咒法会心一击率各+2%	-1	13077	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							742	750								
3772	套装：使你的物理会心一击率和咒法会心一击率各+3%	-1	13078	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							743	751								
3773	套装：使你的物理会心一击率和咒法会心一击率各+4%	-1	13079	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							744	752								
3774	套装：使你的物理会心一击率和咒法会心一击率各+5%	-1	13080	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							745	753								
3793	移动速度降低10%，持续3秒	10	13099	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							812									
3794	移动速度降低20%，持续3秒	10	13100	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							813									
3795	移动速度降低30%，持续3秒	10	13101	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							814									
3796	移动速度上升10%，持续3秒	10	13102	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							815									
3797	移动速度上升20%，持续3秒	10	13103	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							817									
3798	移动速度上升30%，持续3秒	10	13104	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							818									
3799	恢复25命	1	13105	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							819									
3800	恢复50命	1	13106	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							820									
3801	恢复25气	1	13107	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							821									
3802	恢复50气	1	13108	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							822									
3803	为你恢复75点命	1	13109	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							823									
3804	为你恢复100点命	1	13110	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							824									
3805	为你恢复125点命	1	13111	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							825									
3806	对目标造成50点额外的伤害	1	13112	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							826									
3807	对目标造成75点额外的伤害	1	13113	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							827									
3808	对目标造成100点额外的伤害	1	13114	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							828									
3809	使你的移动速度增加10%，持续5秒	5	13115	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							815									
3810	使你的移动速度增加20%，持续5秒	5	13116	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							817									
3811	使你的移动速度增加30%，持续5秒	5	13117	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							818									
3812	使你的攻击和施法速度增加10%，持续5秒	5	13118	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							829	835								
3813	使你的攻击和施法速度增加20%，持续5秒	5	13119	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							830	836								
3814	使你的攻击和施法速度增加30%，持续5秒	5	13120	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							831	837								
3815	使目标的攻击和施法速度降低10%，持续7秒	7	13121	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							832	838								
3816	使目标的攻击和施法速度降低20%，持续7秒	7	13122	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							833	839								
3817	使目标的攻击和施法速度降低30%，持续7秒	7	13123	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							834	840								
3818	晕眩，持续3秒	10	13124	1	0				-1	1000			0	0	0	0	0	0	0			0	-1																
3819	恢复35命	1	13125	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							841									
3820	恢复35气	1	13126	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							842									
3821	恢复命和气各20点	1	13127	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							843	844								
3822	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>雷击</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>因被雷击，攻击变得缓慢</Obj></Seg></Layout>	6	13128	1	0				-1	0			0	1	0	0	0	0	1			leiji	-1	34		51				1853									
3823	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>晕眩</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>无法行动</Obj></Seg></Layout>	4	13129	1	0				-1	0			0	1	0	0	0	0	1			xuanyun	-1		57					1854					2				
3824	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>荆棘</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8></Obj></Seg></Layout>	-1	13130	1	0				-1	0			0	0	0	0	0	0	1			jiansu	-1				55								490				
3825	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>震慑</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>因恐惧而步履艰难</Obj></Seg></Layout>	10	13131	1	0				-1	0			0	1	0	0	0	0	1			tongyong	-1				52			1867									
3826	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>破金</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>降低护甲的咒法</Obj></Seg></Layout>	10	13132	1	0				-1	20			0	1	0	0	0	0	1			daofenghuaguo	-1	35						1868	1869								
3827	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>毒牙</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>中毒</Obj></Seg></Layout>	10	13133	1	0				-1	20			0	1	0	0	0	0	1			zhongdu	-1	36						1870									
3828	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>陷地</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>双腿陷入地面，无法移动</Obj></Seg></Layout>	10	13134	1	0				-1	20			0	1	0	0	0	0	1			nitan	-1				53			1854									
3829	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>迷惑</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>因为困惑而忘记了攻击</Obj></Seg></Layout>	10	13135	1	0				-1	0			0	1	0	0	0	0	1			meihuo	-1												2				
3830	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>寒冰</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>寒冷使攻击变得缓慢</Obj></Seg></Layout>	2	13136	1	0				-1	0			0	1	0	0	0	0	1			bingshuang	-1							1871									
3831	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>冰雾</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>因为视线受阻，大部分的攻击都落空了</Obj></Seg></Layout>	5	13137	1	0				-1	0			0	1	0	0	0	0	1			bingwu	-1							1873									
3832	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>绞杀</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>咽喉的剧痛使你无法吞下任何东西</Obj></Seg></Layout>	5	13138	1	0				-1	0			0	1	0	0	0	0	1			shengsuojiaohou	-1		56										492				
3833	boss瞬移	1	13139	1	0				-1	0			0	1	0	0	0	0	1				-1	37						1874									
3834	boss吸血	10	13140	1	0				-1	0			0	0	0	0	0	0	1				-1												493				
3835	boss狂暴	10	13141	1	0				-1	0			0	0	0	0	0	0	1				-1		38										494	496			
3836	boss骨骼硬化	10	13142	1	0				-1	0			0	0	0	0	0	0	1				-1												495	497			
3837	蛊雕30%狂暴	-1	13143	1	0				-1	0			0	0	0	0	0	0	1				-1												498				
3838	碧海寒蛟75%，50%，25%事件	-1	13144	1	0				-1	0			0	0	0	0	0	0	1				-1												499	500	501		
3839	寒冰屏障，召唤分身	10	13145	1	0				-1	0			0	0	0	0	0	0	1				-1							1875	1854				502	2			
3840	幽海隐龙召唤漩涡	1	13146	1	0				-1	0			0	0	0	0	0	0	1				-1							1876	1854								
3841	漩涡附近伤害，减速，自身无敌，定时清除	30	13147	1	0				-1	0			0	0	0	0	0	0	1				-1							1877	1882				502				
3842	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>水刃</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8></Obj></Seg></Layout>	10	13148	1	0				-1	0			0	1	0	0	0	0	1			bingdong	-1							1878									
3843	幽海隐龙召唤虾兵蟹将	5	13149	1	0				-1	0			0	0	0	0	0	0	1				-1							1879	1879	1879	1880	1880					
3844	幽海隐龙召唤夜叉	5	13150	1	0				-1	0			0	0	0	0	0	0	1				-1							1881	1881								
3845	召唤生物定时清除	30	13151	1	0				-1	0			0	0	0	0	0	0	1				-1							1882									
3846	犬戎护卫狂暴	30	13152	1	0				-1	5		IsHaveBuff(3845)	0	0	0	0	0	0	1				-1							1883									
3847	召唤犬戎护卫	1	13153	1	0				-1	0			0	0	0	0	0	0	1				-1							1884	1884								
3848	牺牲	20	13154	1	0				-1	0		IsHaveBuff(3845)	0	0	0	19	0	0	1				-1							1885									
3849	罗刹即身buff	-1	13155	1	0				-1	0			0	0	0	0	0	0	1				-1							1899					505	504			
3850	修罗即身buff	-1	13155	1	0				-1	0			0	0	0	0	0	0	1				-1							1899					503	504	515		
3851	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>迷魂夺魄</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>你被妖狐所惑，成为了它的傀儡</Obj></Seg></Layout>	15	13156	1	0				-1	0		IsSex(0)	1	1	0	0	0	0	1			meihuo	-1	47						1914	1915	1916							
3852	罗刹狂暴	-1	13158	1	0				-1	0			0	0	0	0	0	0	1				-1							1887	1888	1889							
3853	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>赤烟驹</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>坐骑</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加50%。</Obj></Seg></Layout>	-1	9997	1	0	2			-1	0	ShowMsg(10001)	!IsMapGroup(2)	0	1	0	0	1	1	1			zuoqi-chiyanju	-1	39						1851	1852	4373			506	507	508	450	
3854	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>四不象</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>坐骑</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加50%。</Obj></Seg></Layout>	-1	9998	1	0	2			-1	0	ShowMsg(10001)	!IsMapGroup(2)	0	1	0	0	1	1	1			zuoqi-sibuxiang	-1	39						1851	1852	4373			509	510	511	450	
3855	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>花斑豹</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>坐骑</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加50%。</Obj></Seg></Layout>	-1	9999	1	0	2			-1	0	ShowMsg(10001)	!IsMapGroup(2)	0	1	0	0	1	1	1			zuoqi-huabanbao	-1	39						1851	1852	4373			512	513	514	450	
3856	守卫(漫步)	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1895	1896	1897	1898					
3857	对话npc	-1	13159	1	0				-1	0			0	0	0	0	0	0	1				-1	39						1890	1891	1892	1893	1898					
3858	新手村怪物	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1895	1892	1897	1898					
3859	一般怪物（漫步）	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1891	1896	1897	1898					
3860	一般怪物（定点）	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1891	1896	1893	1898					
3861	被动怪物（定点）	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1891	1892	1893	1898					
3862	回城	-1	10000	1	99				-1	0			0	1	0	0	0	0	1				-1	41						1900									
3863	北海	-1	10001	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1901									
3864	昆仑	-1	10002	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1902									
3865	九黎	-1	10003	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1903									
3866	朝歌	-1	10004	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1904									
3867	盗墓穴东	-1	10005	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1905									
3868	盗墓穴西	-1	10006	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1906		 							
3869	雌雄洞一层	-1	10007	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1907									
3870	盘丝洞一层	-1	10008	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1908									
3871	白骨洞一层	-1	10009	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1909									
3872	白骨洞二层	-1	10010	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1910									
3873	七劫洞一层	-1	10011	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1911									
3874	七劫洞二层	-1	10012	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1912									
3875	七劫洞三层	-1	10013	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	42						1913									
3876	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>雷击</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8></Obj></Seg></Layout>	4	13159	1	0				-1	0			0	1	0	0	0	0	1			leiji	-1	34						1854									
3877	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>冲撞</Obj></Seg><Seg text-align=right float=wrap><Obj type=text> </Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8></Obj></Seg></Layout>	2	13160	1	0				-1	0			0	1	0	0	0	0	1			tongyong	-1							1917									
3878	召唤血狼	2	13161	1	0				-1	0			0	0	0	0	0	0	1											1918	1919								
3879	血狼王用AI	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1895	1896	1893	1898					
3880		-1	13163	1	0				-1	0			0	0	0	0	0	0	1											1922									
3881		10	13162	1	0				-1	0		IsHaveBuff(3880)	0	1	0	0	0	0	1			fuzhou	-1							1920									
3882		600	13165	1	0				-1	0			0	1	0	0	0	0	1			tongyong								1921	1882								
3883	野外怪物(主动,归位)	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1895	1896	1897	1898					
3884	守卫(定点)	-1	13159	1	0				-1	0			0	1	0	0	0	0	1				-1	39						1894	1895	1896	1893	1898					
3886		2	9988	1	0				-1	0			0	0	0	0	0	0	1				-1							690									
6000	攻击：0-1	-1	20000	1	0				-1	1000			0	0	0	0	0	0	0				-1							2001									
6001	攻击：0-2	-1	20001	1	0				-1	1000			0	0	0	0	0	0	0				-1							2002									
6002	攻击：0-3\n命中+20	-1	20002	1	0				-1	1000			0	0	0	0	0	0	0				-1							2003									
6003	攻击：0-4\n命中+20	-1	20003	1	0				-1	1000			0	0	0	0	0	0	0				-1							2004									
6004	攻击：1-5	-1	20004	1	0				-1	1000			0	0	0	0	0	0	0				-1							2005									
6005	攻击：1-6	-1	20005	1	0				-1	1000			0	0	0	0	0	0	0				-1							2006									
6006	攻击：2-8\n力：+1\n体：+1	-1	20006	1	0				-1	1000			0	0	0	0	0	0	0				-1							2007									
6007	攻击：6-9\n力：+2\n体：+3	-1	20007	1	0				-1	1000			0	0	0	0	0	0	0				-1							2008									
6008	攻击：0-5\n体：+1\n命中+20	-1	20008	1	0				-1	1000			0	0	0	0	0	0	0				-1							2009									
6009	攻击：1-6\n体：+1	-1	20009	1	0				-1	1000			0	0	0	0	0	0	0				-1							2010									
