SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	LRSkill	DelType	IsAura	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	MisslesForm	MissleMoveKind	MissleSpeed	MissleLifeTime	MissleHeight	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	AttackTargetType	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	AddBaseDamage	SkillType	InitialStatus	SkillSeries	DamageType	DamageTargetType	DamageVal	NpcPercent	SkillDesc	SkillLevel	IncorBuffId	IncorBAvailRating	IncorBTarget	CorBuffId	CorBAvailRating	CorBTarget	Group	Category	Category1	Category2	Category3	Barrier	AddCriProb	CriDamage	MostAffNum	CastSpeed	DoHurt	ToolTipsView	ReqView	DescView	SummonNpcId	TrapId	AddToListInit	IsTalismanSkill	IsSwitchSkill	CostItem	Threat	CommonCoolDown	LevelUpBuffId	CostSkillExp	TargetFilterInfo	InvokeHideSkillId
红砂	红砂阵调用	1057		4										320																					0	80		0																									0	3	-1						1	197	100	2				58		4			8				0																
红砂	红砂阵调用	1058		4										320																					0	80		0																									0	3	-1						2	198	100	2				58		4			8				0																
红砂	红砂阵调用	1059		4										320																					0	80		0																									0	3	-1						3	199	100	2				58		4			8				0																
混元咒	混元咒调用	1060		0										0																					0	81		1																									-1	3	-1	6,7	1,0	20,20	10,10		1							63		4			8				0																
混元咒	混元咒调用	1061		0										0																					0	81		1																									-1	3	-1	6,7	1,0	30,30	10,10		2							63		4			8				0																
混元咒	混元咒调用	1062		0										0																					0	81		1																									-1	3	-1	6,7	1,0	40,40	10,10		3							63		4			8				0																
混元咒	混元咒调用	1063		0										0																					0	81		1																									-1	3	-1	6,7	1,0	50,50	10,10		4							63		4			8				0																
混元咒	混元咒调用	1064		0										0																					0	81		1																									-1	3	-1	6,7	1,0	60,60	10,10		5							63		4			8				0																
混元咒	混元咒调用	1065		0										0																					0	81		1																									-1	3	-1	6,7	1,0	70,70	10,10		6							63		4			8				0																
混元咒	混元咒调用	1066		0										0																					0	81		1																									-1	3	-1	6,7	1,0	80,80	10,10		7							63		4			8				0																
混元咒	混元咒调用	1067		0										0																					0	81		1																									-1	3	-1	6,7	1,0	90,90	10,10		8							63		4			8				0																
混元咒	混元咒调用	1068		0										0																					0	81		1																									-1	3	-1	6,7	1,0	100,100	10,10		9							63		4			8				0																
落魄印	落魄印调用	1069		8										224																					0	80		1																									-1	3	-1						1	224	100	2				66		4			8				0																
落魄印	落魄印调用	1070		8										256																					0	80		1																									-1	3	-1						2	225	100	2				66		4			8				0																
落魄印	落魄印调用	1071		8										288																					0	80		1																									-1	3	-1						3	226	100	2				66		4			8				0																
瘟疫	瘟疫调用	1072		4										192																					0	80		1																									-1	3	-1	6	0	10	20		1	232	100	2				68		4			8				0																
瘟疫	瘟疫调用	1073		4										192																					0	80		1																									-1	3	-1	6	0	20	20		2	233	100	2				68		4			8				0																
瘟疫	瘟疫调用	1074		4										192																					0	80		1																									-1	3	-1	6	0	30	20		3	234	100	2				68		4			8				0																
瘟疫	瘟疫调用	1075		4										192																					0	80		1																									-1	3	-1	6	0	40	20		4	235	100	2				68		4			8				0																
瘟疫	瘟疫调用	1076		4										192																					0	80		1																									-1	3	-1	6	0	50	20		5	236	100	2				68		4			8				0																
瘟毒	瘟毒调用	1077		0										0																					0	81		0																									0	3	-1	6	0	10	0		1							69		4			8				0																
瘟毒	瘟毒调用	1078		0										0																					0	81		0																									0	3	-1	6	0	20	0		2							69		4			8				0																
瘟毒	瘟毒调用	1079		0										0																					0	81		0																									0	3	-1	6	0	30	0		3							69		4			8				0																
瘟毒	瘟毒调用	1080		0										0																					0	81		0																									0	3	-1	6	0	40	0		4							69		4			8				0																
瘟毒	瘟毒调用	1081		0										0																					0	81		0																									0	3	-1	6	0	50	0		5							69		4			8				0																
瘟神索命	瘟神索命阶段1调用	1082		0										0																					0	193		1																									-1	3	-1	6	0	50	0		1							71		4			8				0																
瘟神索命	瘟神索命阶段1调用	1083		0										0																					0	193		1																									-1	3	-1	6	0	100	0		1							71		4			8				0																
瘟神索命	瘟神索命阶段1调用	1084		0										0																					0	193		1																									-1	3	-1	6	0	150	0		1							71		4			8				0																
瘟神索命	瘟神索命等级2阶段2调用	1085		0										0																					0	193		1																									-1	3	-1	6	0	100	0		1							72		4			8				0																
瘟神索命	瘟神索命等级3阶段2调用	1086		0										0																					0	193		1																									-1	3	-1	6	0	150	0		1							72		4			8				0																
瘟神索命	瘟神索命等级2阶段2调用	1087		4										320																					0	192		1																									-1	3	-1						1	243	100	2				73		4			8				0																
瘟神索命	瘟神索命等级3阶段2调用	1088		4										320																					0	192		1																									-1	3	-1						1	244	100	2				73		4			8				0																
	仇视调用	1089		4										160																					0	16		1																									-1	3	-1						1							76		5			8				0											150					
	仇视调用	1090		4										160																					0	16		1																									-1	3	-1						2							76		5			8				0											250					
	仇视调用	1091		4										160																					0	16		1																									-1	3	-1						3							76		5			8				0											350					
	仇视调用	1092		4										160																					0	16		1																									-1	3	-1						4							76		5			8				0											450					
	仇视调用	1093		4										160																					0	16		1																									-1	3	-1						5							76		5			8				0											550					
灵狐	灵狐技能	1094		0										480													3					0	5		0	81		1																									-1	3	-1	4	0	10	100		1							81		5			8		200		0											-5					
灵狐	灵狐技能	1095		0										480													3					0	10		0	81		1																									-1	3	-1	4	0	20	100		2							81		5			8		200		0											-10					
灵狐	灵狐技能	1096		0										480													3					0	15		0	81		1																									-1	3	-1	4	0	30	100		3							81		5			8		200		0											-15					
灵狐	灵狐技能	1097		0										480													3					0	20		0	81		1																									-1	3	-1	4	0	40	100		4							81		5			8		200		0											-20					
灵狐	灵狐技能	1098		0										480													3					0	25		0	81		1																									-1	3	-1	4	0	50	100		5							81		5			8		200		0											-25					
灵狐	灵狐技能	1099		0										480													3					0	30		0	81		1																									-1	3	-1	4	0	60	100		6							81		5			8		200		0											-30					
灵狐	灵狐技能	1100		0										480													3					0	35		0	81		1																									-1	3	-1	4	0	70	100		7							81		5			8		200		0											-35					
白虎	白虎光环	1101		4										800																					0	162		0																									0	3	-1						1	259	100	2				83		5			8				0																
白虎	白虎光环	1102		4										800																					0	162		0																									0	3	-1						2	260	100	2				83		5			8				0																
白虎	白虎光环	1103		4										800																					0	162		0																									0	3	-1						3	261	100	2				83		5			8				0																
白虎	白虎光环	1104		4										800																					0	162		0																									0	3	-1						4	262	100	2				83		5			8				0																
白虎	白虎光环	1105		4										800																					0	162		0																									0	3	-1						5	263	100	2				83		5			8				0																
白虎	白虎技能	1106		0										480													3					0	10	3000	0	163		0																									1	3	-1	8	0	-40	-100		1							84		5			8				0																
白虎	白虎技能	1107		0										480													3					0	20	3000	0	163		0																									1	3	-1	8	0	-60	-100		2							84		5			8				0																
白虎	白虎技能	1108		0										480													3					0	30	3000	0	163		0																									1	3	-1	8	0	-80	-100		3							84		5			8				0																
白虎	白虎技能	1109		0										480													3					0	40	3000	0	163		0																									1	3	-1	8	0	-100	-100		4							84		5			8				0																
白虎	白虎技能	1110		0										480													3					0	50	3000	0	163		0																									1	3	-1	8	0	-120	-100		5							84		5			8				0																
玄龟	玄龟光环	1111		4										800																					0	162		0																									0	3	-1						1	267	100	2				86		5			8				0																
玄龟	玄龟光环	1112		4										800																					0	162		0																									0	3	-1						2	268	100	2				86		5			8				0																
玄龟	玄龟光环	1113		4										800																					0	162		0																									0	3	-1						3	269	100	2				86		5			8				0																
玄龟	玄龟技能1	1114		0										480													3					0	30	4000	0	81		1																									-1	3	-1	7	0	40	100		1	270	100	2				87		5			8		200		0																
玄龟	玄龟技能1	1115		0										480													3					0	40	4000	0	81		1																									-1	3	-1	7	0	60	100		2	271	100	2				87		5			8		200		0																
玄龟	玄龟技能1	1116		0										480													3					0	50	4000	0	81		1																									-1	3	-1	7	0	80	100		3	272	100	2				87		5			8		200		0																
玄龟	玄龟技能2	1117		0										160													3					0	10		1	81		1																									-1	3	-1	7	0	20	100		1							87		5			8		200		0																
玄龟	玄龟技能2	1118		0										160													3					0	10		1	81		1																									-1	3	-1	7	0	40	100		2							87		5			8		200		0																
玄龟	玄龟技能2	1119		0										160													3					0	10		1	81		1																									-1	3	-1	7	0	60	100		3							87		5			8		200		0																
火凤	火凤技能	1120		4										160													3					0	30	2000	0	80		1																									-1	3	-1	3	0	30	100		1							90		5			8		200		0																
火凤	火凤技能	1121		4										160													3					0	40	2000	0	80		1																									-1	3	-1	3	0	60	100		2							90		5			8		200		0																
火凤	火凤技能	1122		4										160													3					0	50	2000	0	80		1																									-1	3	-1	3	0	90	100		3							90		5			8		200		0																
蚩尤	蚩尤技能	1123		0										160													3								1	81		1																									-1	3	-1	1	0	100	100		1							96		5			8		200		0																
蚩尤	蚩尤技能	1124		0										160													3								1	81		1																									-1	3	-1	1	0	150	100		2							96		5			8		200		0																
蚩尤	蚩尤技能	1125		0										160													3								1	81		1																									-1	3	-1	1	0	200	100		3							96		5			8		200		0																
蚩尤	蚩尤技能	1126		0										160													3								1	81		1																									-1	3	-1	1	0	250	100		4							96		5			8		200		0																
风雷箭	风雷箭第2次伤害	1127		4										192																					0	80		0																									-1	3	-1	4	0	50	100		1	303	100	2				100		6			8			1	0																
风雷箭		1128		4										192																					0	80		0																									-1	3	-1	4	0	75	100		2	304	100	2				100		6			8			1	0																
风雷箭		1129		4										192																					0	80		0																									-1	3	-1	4	0	100	100		3	305	100	2				100		6			8			1	0																
风雷箭		1130		4										192																					0	80		0																									-1	3	-1	4	0	125	100		4	306	100	2				100		6			8			1	0																
风雷箭	风雷箭第3次伤害	1131		4										192																					0	80		0																									-1	3	-1	4	0	75	100		2	307	100	2				100		6			8			1	0																
风雷箭		1132		4										192																					0	80		0																									-1	3	-1	4	0	100	100		3	308	100	2				100		6			8			1	0																
风雷箭		1133		4										192																					0	80		0																									-1	3	-1	4	0	125	100		4	309	100	2				100		6			8			1	0																
风雷箭	风雷箭第4次伤害	1134		4										192																					0	80		0																									-1	3	-1	4	0	100	100		3	310	100	2				100		6			8			1	0																
风雷箭		1135		4										192																					0	80		0																									-1	3	-1	4	0	125	100		4	311	100	2				100		6			8			1	0																
风雷箭	风雷箭第5次伤害	1136		4										192																					0	80		0																									-1	3	-1	4	0	125	100		4	312	100	2				100		6			8			1	0																
泥沼	泥沼陷阱	1137		8										224																					0	80		1																									-1	3	-1						1	313	100	2				106		6			8				0																
泥沼	泥沼陷阱	1138		8										224																					0	80		1																									-1	3	-1						2	314	100	2				106		6			8				0																
泥沼	泥沼陷阱	1139		8										224																					0	80		1																									-1	3	-1						3	315	100	2				106		6			8				0																
泥沼	泥沼陷阱	1140		8										224																					0	80		1																									-1	3	-1						4	316	100	2				106		6			8				0																
桃花瘴	桃花瘴陷阱	1141		8										224																					0	80		1																									-1	3	-1						1	317	100	2				108		6			8				0																
桃花瘴	桃花瘴陷阱	1142		8										224																					0	80		1																									-1	3	-1						2	318	100	2				108		6			8				0																
桃花瘴	桃花瘴陷阱	1143		8										224																					0	80		1																									-1	3	-1						3	319	100	2				108		6			8				0																
蛊母	蛊母调用	1144		0										0																					0	81		1																									-1	3	-1	7	0	20	20		1							111		6			8				0																
