Name	Kind	Camp	Series	Treasure	Treasure1	HeadImageSet	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	CuffType	BootType	ShoulderType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Skill2	Skill3	Skill4	Skill5	ActionScript	ActionTime	BreakTime	LevelScript	ExpParam	SkillExp	LifeParam	LifeReplenish	ARParam	DefenseParam	MinMeleeDamage	MaxMeleeDamage	MinRangeDamage	MaxRangeDamage	MinFireDamage	MaxFireDamage	MinColdDamage	MaxColdDamage	MinWindDamage	MaxWindDamage	MinLightingDamage	MaxLightingDamage	MinBlackDamage	MaxBlackDamage	MinPoisonDamage	MaxPoisonDamage	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	MeleeResist	RangeResist	FireResist	ColdResist	WindResist	LightResist	BlackResist	PoisonResist	ReviveFrame	Stature	DropRateFile	DropRateFile1	DropRateFile2	DropRateFile3	AIMaxTime	BarrierW	BarrierH	DeathScript	NpcColor	ReviveBuff	DeathBuff	GUID	LifeBarType	ShowLifePercent	NameColor	Blood			
³Â¼¾Õê	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
³Â¾Å¹«	3	6	0	1	1	NpcFace	bigan		14				passerby044	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	115					20	1	1	\script\main.lua	0	3857									
³ÂÆæ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
³ÂÇà	3	6	0	1	1	NpcFace	yinhong		14				passerby064	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
³ÂÎà	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
³çÓ¦±ë	3	6	0	1	1	NpcFace	huangtianlin		14				passerby028	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	160					20	1	1	\script\main.lua	0	3857									
³çÓ¦ð½	3	6	0	1	1	NpcFace	wujian		14				passerby045	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	135					20	1	1	\script\main.lua	0	3857									
´ÞÓ¢	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
´ßÇ®Á¸ÈË	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
´÷Àñ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ÎÄÊâ¹ã·¨Ìì×ð	3	6	0	1	1	NpcFace	yinhong		14				passerby064	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
µËæ¿Óñ	3	6	0	1	1	NpcFace	yuling		14				passerby053	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
µË»ª	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
µËÀ¥	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
µËÐã	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
µËÖÒ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¶¡²ß	3	6	0	1	1	NpcFace	yinhong		14				passerby064	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¶¡½¨¼ª	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¶­È«	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¶­ÖÒ	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ñ¼ÈÚ	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
¶ñÀ´	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¶õ³çÓí	3	6	0	1	1	NpcFace	shanrong		14				passerby047	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	105					20	1	1	\script\main.lua	0	3857									
¶õË³	3	6	0	1	1	NpcFace	huangtianlin		14				passerby028	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	160					20	1	1	\script\main.lua	0	3857									
·¨½ä	3	6	0	1	1	NpcFace	bigan		14				passerby044	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	115					20	1	1	\script\main.lua	0	3857									
·½åö	3	6	0	1	1	NpcFace	lihan		14				passerby058	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	130					20	1	1	\script\main.lua	0	3857									
·½¾°´º	3	6	0	1	1	NpcFace	wujian		14				passerby045	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	135					20	1	1	\script\main.lua	0	3857									
·½Ïà	3	6	0	1	1	NpcFace	huangtianlin		14				passerby028	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	160					20	1	1	\script\main.lua	0	3857									
·½ÒåÕæ	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
·ÉÁ®	3	6	0	1	1	NpcFace	guanzhu		14				passerby063	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	130					20	1	1	\script\main.lua	0	3857									
·üôË	3	6	0	1	1	NpcFace	guanzhu		14				passerby063	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	130					20	1	1	\script\main.lua	0	3857									
·ûÔªÏÉÈË	3	6	0	1	1	NpcFace	shanrong		14				passerby029	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	130					20	1	1	\script\main.lua	0	3857									
¸ß¶¨	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
¸ß¹ó[ÐÐ½ÅÉÌÈË]	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¸ß¼ÌÄÜ	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¸ß¾õ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¸ßÃ÷	3	6	0	1	1	NpcFace	yinhong		14				passerby064	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¸ßÓÑÇ¬	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
¹«Ëïîì	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¹¶ÕÂ	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¹ÜÊåÏÊ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
öç¾è	3	6	0	1	1	NpcFace	yuling		14				passerby039	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
¹ùå·	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
º«±ä[ÐÐ½ÅÉÌÈË]	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
º«¶¾Áú	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
º«Éý	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ÝÕÖ¥ÏÉ	3	6	0	1	1	NpcFace	chenlei		14				passerby042	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	110					20	1	1	\script\main.lua	0	3857									
ºÓ¼×	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
ºØ¼ª	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ãÈØ²	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ºé½õ	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ºè¾ûÀÏ×æ	3	6	0	1	1	NpcFace	shanrong		14				passerby002	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ºúÉý	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	125					20	1	1	\script\main.lua	0	3857									
ºúÏ²ÃÃ	3	6	0	1	1	NpcFace	yuling		14				passerby059	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
ºúÔÆÅô	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	21	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,3,0,10	100,6,0,10	100,1,0,0	100,3,0,0															3	3	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			10|0	10|0	40|0	0|0	10|0	0|0	180	120					20	1	1	\script\main.lua	0	3857									
