名称	道具种类	具体类别	详细类别	最小类别	对应物件索引	说明文字	动画文件	二级动画文件	品质	档次	爻装	爻装附加概率	价格	系统收购价格	负重	叠加	耐久	套装ID	脚本名	buff目标	Buff1	Buff2	Buff3	SkillID	SkillTarget	Group	CDTime	ActionTime	Log	换装部件	等级需求	职业需求	系需求	灵需求	力需求	体需求	术需求	物攻需求	魔攻需求	是否可修理	是否可以丢弃	ItemBUFF是否直接生效	是否可以交换	是否可拆爻	是否可升级	法宝蕴魂上限	法宝技能BUFF	是否可以出售	是否会死亡掉落	是否唯一	拿起音效	放下音效	使用音效	蕴魂	掉落npcid	显示类型
[魂炼]九节神杖	0	0	349	4	322	灵山太阳之竹七节所制而成，上空一节，下空一节，以应天地，故称九节。	weapon1	fz10	4	3	0	0	27200	11620	44	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6172									36	90	0.0.0.1.0.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]玄凛法杖	0	0	350	4	322	取意幽冥冷月，通天教主为截教入室天师所制之法杖。	weapon1	fz3	4	1	0	0	1040	1350	3	0	6100	22	1	-1|-1|-1|-1|-1|-1|-1	6173									32		0.0.0.1.0.0				11	13312			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]太白法杖	0	0	351	4	322	天有五星，地有五行！截教天师以金星太白天行之数秘制而成。	weapon1	fz5	4	2	0	0	5220	3950	11	0	8100	23	1	-1|-1|-1|-1|-1|-1|-1	6174									33		0.0.0.1.0.0				38	50176			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]地玄法杖	0	0	352	4	322	修行高深，通晓地玄之人，方可以使用此装备。	weapon1	fz7	4	2	0	0	12690	6550	18	0	10100	24	1	-1|-1|-1|-1|-1|-1|-1	6175									34		0.0.0.1.0.0				75	81920			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞神法杖	0	0	353	4	322	“始入仙阶，授以洞神神宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz11	4	3	0	0	18250	9150	34	0	12100	25	1	-1|-1|-1|-1|-1|-1|-1	6176									35		0.0.0.1.0.0				173	169984			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞玄法杖	0	0	354	4	322	“既进中境，授以洞玄灵宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz12	4	3	0	0	27200	11620	44	0	14000	26	1	-1|-1|-1|-1|-1|-1|-1	6177									36		0.0.0.1.0.0				334	316416			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞真法杖	0	0	355	4	322	“即登上境，授以洞真天宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz13	4	3	0	0	35630	12920	48	0	15000	27	1	-1|-1|-1|-1|-1|-1|-1	6178									36		0.0.0.1.0.0				403	379904			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]通天法杖	0	0	356	4	322	截教师尊通天教主所制，传言深藏于截教碧游宫内。	weapon1	fz14	4	3	0	0	35630	12920	48	0	15000	28	1	-1|-1|-1|-1|-1|-1|-1	6179									37		0.0.0.1.0.0				419	398336			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]铁木弓	0	0	357	6	323	树中极品铁木所制长弓，弓身偏硬很难拉动。	weapon1	g3	4	1	0	0	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6203									32	20	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]铜石弓	0	0	358	6	323	南方特产铜石，非铜非石，坚硬异常。九黎族常用其制成弓箭。	weapon1	g4	4	1	0	0	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6204									33	30	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]霸王弓	0	0	359	6	323	霸王天下挥弓进。持此弓，隐有霸王之气魄。	weapon1	g5	4	1	0	0	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6205									33	40	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]飞云弓	0	0	360	6	323	世间名弓，弓身上面似乎有一层淡淡的红云浮动。	weapon1	g6	4	2	0	0	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6206									34	50	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]凤羽弓	0	0	361	6	323	用火凤的羽毛所装饰的神弓，相传有神兽庇佑。	weapon1	g7	4	2	0	0	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6207									34	60	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]天穹弓	0	0	362	6	323	天穹弓，散发出如天穹般神秘遥远的气息，而制此弓者，始终是个谜。	weapon1	g8	4	2	0	0	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6208									35	70	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]沉月弓	0	0	363	6	323	蚩尤在时，其下羽族族长所持之弓，此弓有穿月之力。	weapon1	g9	4	2	0	0	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6209									35	80	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]落日弓	0	0	364	6	323	箭神后羿所持之弓，曾持此弓射落九个太阳。	weapon1	g10	4	3	0	0	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6210									36	90	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]铁木弓	0	0	365	6	323	树中极品铁木所制长弓，弓身偏硬很难拉动。	weapon1	g3	4	1	0	0	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6211									32	20	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]铜石弓	0	0	366	6	323	南方特产铜石，非铜非石，坚硬异常。九黎族常用其制成弓箭。	weapon1	g4	4	1	0	0	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6212									33	30	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]霸王弓	0	0	367	6	323	霸王天下挥弓进。持此弓，隐有霸王之气魄。	weapon1	g5	4	1	0	0	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6213									33	40	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]飞云弓	0	0	368	6	323	世间名弓，弓身上面似乎有一层淡淡的红云浮动。	weapon1	g6	4	2	0	0	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6214									34	50	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]凤羽弓	0	0	369	6	323	用火凤的羽毛所装饰的神弓，相传有神兽庇佑。	weapon1	g7	4	2	0	0	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6215									34	60	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]天穹弓	0	0	370	6	323	天穹弓，散发出如天穹般神秘遥远的气息，而制此弓者，始终是个谜。	weapon1	g8	4	2	0	0	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6216									35	70	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]沉月弓	0	0	371	6	323	蚩尤在时，其下羽族族长所持之弓，此弓有穿月之力。	weapon1	g9	4	2	0	0	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6217									35	80	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]落日弓	0	0	372	6	323	箭神后羿所持之弓，曾持此弓射落九个太阳。	weapon1	g10	4	3	0	0	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6218									36	90	0.0.0.0.0.1								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]流云战弓	0	0	373	6	323	传说后羿制弓，嫦娥缝甲，谓之“流云逐日”。后人依据后羿所留之法仿制。	weapon1	g3	4	1	0	0	1040	1350	5	0	6100	29	1	-1|-1|-1|-1|-1|-1|-1	6219									32		0.0.0.0.0.1			10240	14				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]朱兽战弓	0	0	374	6	323	“诛凿齿于畴华之畴，杀九婴于凶水之上。”后羿曾诛杀恶兽以兽骨制成此弓。	weapon1	g5	4	2	0	0	5220	3950	23	0	8100	30	1	-1|-1|-1|-1|-1|-1|-1	6220									33		0.0.0.0.0.1			37888	45				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]翻云战弓	0	0	375	6	323	白苗杰出猎手方可使用此装备，具有翻云之力。	weapon1	g7	4	2	0	0	12690	6550	35	0	10100	31	1	-1|-1|-1|-1|-1|-1|-1	6221									34		0.0.0.0.0.1			72704	89				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]怒天战弓	0	0	376	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g11	4	3	0	0	18250	9150	68	0	12100	32	1	-1|-1|-1|-1|-1|-1|-1	6222									35		0.0.0.0.0.1			157696	175				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]亢天战弓	0	0	377	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g12	4	3	0	0	27200	11620	88	0	14000	33	1	-1|-1|-1|-1|-1|-1|-1	6223									36		0.0.0.0.0.1			302080	326				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]破天战弓	0	0	378	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g13	4	3	0	0	35630	12920	95	0	15000	34	1	-1|-1|-1|-1|-1|-1|-1	6224									36		0.0.0.0.0.1			371712	387				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]羿神战弓	0	0	379	6	323	“羿神一怒天可裂，振臂弯弓射九阳”，后羿成名后所制宝弓，羿神装之一。	weapon1	g14	4	3	0	0	35630	12920	95	0	15000	35	1	-1|-1|-1|-1|-1|-1|-1	6225									37		0.0.0.0.0.1			392192	401				1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]紫铜钺	0	0	380	5	324	金属中掺入紫铜所锻造的钺，十分锋利。	weapon1	y3	4	1	0	0	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6247									2	20	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]离人钺	0	0	381	5	324	离人是兽使中一位杰出勇士，他死后族人纪念他制成此钺。	weapon1	y4	4	1	0	0	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6248									3	30	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]虎爪钺	0	0	382	5	324	钺身呈虎爪形，挥动似有虎吼之声，因此得名。	weapon1	y5	4	1	0	0	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6249									3	40	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]麟角钺	0	0	383	5	324	据说用麒麟角所制，世间罕有，所配者百邪不侵。	weapon1	y6	4	2	0	0	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6250									4	50	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]霞光钺	0	0	384	5	324	此钺乃九黎采天火淬炼而成，舞动间有霞光闪耀，令敌人眼花缭乱。	weapon1	y7	4	2	0	0	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6251									4	60	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]落魂钺	0	0	385	5	324	又名夺魂钺，始现于初次封神大战，后不知所踪。	weapon1	y8	4	2	0	0	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6252									5	70	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]七宝钺	0	0	386	5	324	钺身共镶七颗辟邪宝珠，相传为瑶池圣母赠与龙吉公主的护身法宝。	weapon1	y9	4	2	0	0	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6253									5	80	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]混天钺	0	0	387	5	324	聚九天之灵气所制成的宝钺，一直为瑶池之宝，后落入九黎族手中。	weapon1	y10	4	3	0	0	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6254									6	90	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]紫铜钺	0	0	388	5	324	金属中掺入紫铜所锻造的钺，十分锋利。	weapon1	y3	4	1	0	0	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6255									2	20	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]离人钺	0	0	389	5	324	离人是兽使中一位杰出勇士，他死后族人纪念他制成此钺。	weapon1	y4	4	1	0	0	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6256									3	30	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]虎爪钺	0	0	390	5	324	钺身呈虎爪形，挥动似有虎吼之声，因此得名。	weapon1	y5	4	1	0	0	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6257									3	40	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]麟角钺	0	0	391	5	324	据说用麒麟角所制，世间罕有，所配者百邪不侵。	weapon1	y6	4	2	0	0	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6258									4	50	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]霞光钺	0	0	392	5	324	此钺乃九黎采天火淬炼而成，舞动间有霞光闪耀，令敌人眼花缭乱。	weapon1	y7	4	2	0	0	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6259									4	60	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]落魂钺	0	0	393	5	324	又名夺魂钺，始现于初次封神大战，后不知所踪。	weapon1	y8	4	2	0	0	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6260									5	70	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]七宝钺	0	0	394	5	324	钺身共镶七颗辟邪宝珠，相传为瑶池圣母赠与龙吉公主的护身法宝。	weapon1	y9	4	2	0	0	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6261									5	80	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]混天钺	0	0	395	5	324	聚九天之灵气所制成的宝钺，一直为瑶池之宝，后落入九黎族手中。	weapon1	y10	4	3	0	0	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6262									6	90	0.0.0.0.1.0								1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]霸王战钺	0	0	396	5	324	传言蚩尤年少，怒斩恶虎。以虎牙为锋，制霸王钺。	weapon1	y3	4	1	0	0	1040	1350	5	0	6100	36	1	-1|-1|-1|-1|-1|-1|-1	6263									2		0.0.0.0.1.0		9			7168			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]青龙战钺	0	0	397	5	324	兽使通灵，此钺为“五尊”之一青龙所授。	weapon1	y5	4	2	0	0	5220	3950	23	0	8100	37	1	-1|-1|-1|-1|-1|-1|-1	6264									3		0.0.0.0.1.0		32			26624			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]覆雨战钺	0	0	398	5	324	青苗杰出巫者方可使用此装备，具有覆雨之效。	weapon1	y7	4	2	0	0	12690	6550	35	0	10100	38	1	-1|-1|-1|-1|-1|-1|-1	6265									4		0.0.0.0.1.0		62			53248			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御兽战钺	0	0	399	5	324	九黎族神兵之一，只有完全拥有对野兽控制能力的兽使方可使用。	weapon1	y11	4	3	0	0	18250	9150	68	0	12100	39	1	-1|-1|-1|-1|-1|-1|-1	6266									5		0.0.0.0.1.0		137			116736			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御灵战钺	0	0	400	5	324	九黎族神兵之一，只有完全拥有对灵兽控制能力的兽使方可使用。	weapon1	y12	4	3	0	0	27200	11620	88	0	14000	40	1	-1|-1|-1|-1|-1|-1|-1	6267									6		0.0.0.0.1.0		268			210944			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御魂战钺	0	0	401	5	324	九黎族神兵之一，只有完全拥有对万物控制能力的兽使方可使用。	weapon1	y13	4	3	0	0	35630	12920	95	0	15000	41	1	-1|-1|-1|-1|-1|-1|-1	6268									6		0.0.0.0.1.0		331			250880			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]尤魂战钺	0	0	402	5	324	上古神兵之一，九黎族领袖蚩尤所持兵刃。	weapon1	y14	4	3	0	0	35630	12920	95	0	15000	42	1	-1|-1|-1|-1|-1|-1|-1	6269									7		0.0.0.0.1.0		342			262144			1	1	0	1	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]云头刀	0	0	403	1	319	此刀因刀头呈圆型，形似云头，故得名云头刀，商周两军中均较为常见。	weapon1	dd3	4	1	1	50	2410	2520	19	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6023									2	20	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]子母刀	0	0	404	1	319	此刀有两刃，除主刀外，护手处亦有一刃，军队高级斥侯专用，便于任务刺杀。	weapon1	dd4	4	1	1	50	3840	3820	34	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6024									3	30	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]赤铜刀	0	0	405	1	319	三山关总兵邓九公惯用兵器，此刀为精炼赤烧铜打造而成，奇特的是，完成后刀身仍红似火烧，因此得名赤铜。	weapon1	dd5	4	1	1	50	7220	5120	41	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6025									3	40	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]游龙刀	0	0	406	1	319	天界之兵刃，佩戴如游龙盘绕腰间，常被瑶池门人用于斩妖伏魔。	weapon1	dd6	4	2	1	50	12140	6420	49	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6026									4	50	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]如烟刀	0	0	407	1	319	渑池总兵张奎随身之物，刀身常年笼罩有一层薄烟，舞动时迷幻难测，因而得名如烟。	weapon1	dd7	4	2	1	50	13760	7720	64	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6027									4	60	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]化血刀	0	0	408	1	319	蓬莱岛余化之物，此刀之奇，有诗为证“丹炉曾煅炼，灵气后先妙，透甲元神丧，沾身性命无”。	weapon1	dd8	4	2	1	50	14350	9020	98	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6028									5	70	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]赤帝刀	0	0	409	1	319	炎帝与黄帝中原争雄所用之兵器，刀刃之上有紫色光芒，相传为上古玄晶铸化。	weapon1	dd9	4	2	1	50	19900	10320	120	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6029									5	80	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]玄天神刀	0	0	410	1	319	九天玄女赠与黄帝的三件神兵之一，虽不如斩蚩尤之轩辕剑的名气，但也威力却毫不逊色。	weapon1	dd10	4	3	1	50	27200	11620	131	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6030									6	90	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]云头刀	0	0	411	1	319	此刀因刀头呈圆型，形似云头，故得名云头刀，商周两军中均较为常见。	weapon1	dd3	4	1	1	50	2410	2520	19	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6031									2	20	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]子母刀	0	0	412	1	319	此刀有两刃，除主刀外，护手处亦有一刃，军队高级斥侯专用，便于任务刺杀。	weapon1	dd4	4	1	1	50	3840	3820	34	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6032									3	30	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]赤铜刀	0	0	413	1	319	三山关总兵邓九公惯用兵器，此刀为精炼赤烧铜打造而成，奇特的是，完成后刀身仍红似火烧，因此得名赤铜。	weapon1	dd5	4	1	1	50	7220	5120	41	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6033									3	40	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]游龙刀	0	0	414	1	319	天界之兵刃，佩戴如游龙盘绕腰间，常被瑶池门人用于斩妖伏魔。	weapon1	dd6	4	2	1	50	12140	6420	49	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6034									4	50	1.0.0.0.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
